file_path,avg_HH_dist,avg_OO_dist,avg_OH_dist,avg_HO_dist,count_HH,count_OO,count_OH,count_HO,sum_of_count
d:\New folder\project\data\r100\t0\t0_140.cif,3.0,3.0,2.7662298219677295,3.0,0,0,2,0,2
d:\New folder\project\data\r100\t0\t0_160.cif,3.0,3.0,2.4728006514314202,3.0,0,0,2,0,2
d:\New folder\project\data\r100\t0\t0_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t0\t0_20.cif,3.0,3.0,3.0,2.6272152970641134,0,0,0,4,4
d:\New folder\project\data\r100\t0\t0_200.cif,1.7890511624441312,2.8191333028082264,1.9536079076601722,2.148612191672392,4,4,2,6,16
d:\New folder\project\data\r100\t0\t0_220.cif,1.7867340675217354,2.768694437139097,2.0406837453117737,1.9973381326305328,4,2,2,4,12
d:\New folder\project\data\r100\t0\t0_240.cif,2.1796891707935284,2.9258810400106983,2.280243007530147,2.097885624482049,5,4,3,5,17
d:\New folder\project\data\r100\t0\t0_260.cif,3.0,3.0,2.826934965459041,2.5300857483858437,0,0,1,3,4
d:\New folder\project\data\r100\t0\t0_280.cif,2.3554154187507006,3.0,2.6647139257562307,2.4297414111140423,2,0,2,2,6
d:\New folder\project\data\r100\t0\t0_300.cif,2.1680306218001197,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r100\t0\t0_320.cif,2.4099977212282453,3.0,3.0,2.221944548856155,2,0,0,2,4
d:\New folder\project\data\r100\t0\t0_340.cif,3.0,3.0,3.0,2.1502493313220996,0,0,0,2,2
d:\New folder\project\data\r100\t0\t0_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t0\t0_60.cif,2.1366369653735333,3.093327758622581,2.3622377705629547,2.316946515470982,4,2,4,5,15
d:\New folder\project\data\r100\t0\t0_80.cif,3.0,3.120895631444559,2.6291485494982236,2.524212385110794,0,2,2,4,8
d:\New folder\project\data\r100\t1.2\t1.2_0.cif,2.470133734126761,3.0,3.0,2.4968463359392956,2,0,0,2,4
d:\New folder\project\data\r100\t1.2\t1.2_100.cif,3.0,3.0,3.0,2.1325399876403064,0,0,0,2,2
d:\New folder\project\data\r100\t1.2\t1.2_120.cif,3.0,3.0,3.0,2.510479040093999,0,0,0,2,2
d:\New folder\project\data\r100\t1.2\t1.2_140.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t1.2\t1.2_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t1.2\t1.2_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t1.2\t1.2_20.cif,3.0,3.0,3.0,2.3024429892951885,0,0,0,2,2
d:\New folder\project\data\r100\t1.2\t1.2_200.cif,1.7882494837178382,2.8264227688470647,1.9708909395528642,2.307431783065146,4,2,2,6,14
d:\New folder\project\data\r100\t1.2\t1.2_220.cif,2.1107759478047825,2.9466939595180666,1.9753787698360297,2.2080467420265344,4,6,2,6,18
d:\New folder\project\data\r100\t1.2\t1.2_240.cif,1.7885412493348871,2.837487866529184,2.0350644085610297,1.978540664310641,4,6,2,4,16
d:\New folder\project\data\r100\t1.2\t1.2_260.cif,3.0,3.023257338834255,3.0,2.799415816178631,0,2,0,2,4
d:\New folder\project\data\r100\t1.2\t1.2_280.cif,2.4962266496132073,3.0,3.0,3.0,1,0,0,0,1
d:\New folder\project\data\r100\t1.2\t1.2_300.cif,2.405063063359529,2.9828761831925803,2.799760739472196,1.9445349976558406,4,3,1,2,10
d:\New folder\project\data\r100\t1.2\t1.2_320.cif,2.400927016612251,3.0715977907465764,3.0,2.7360485374793817,2,2,0,2,6
d:\New folder\project\data\r100\t1.2\t1.2_340.cif,3.0,3.0,3.0,2.5855849517096625,0,0,0,2,2
d:\New folder\project\data\r100\t1.2\t1.2_40.cif,2.4767120230551196,3.0,3.0,2.3319537682441838,2,0,0,2,4
d:\New folder\project\data\r100\t1.2\t1.2_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t1.2\t1.2_80.cif,3.0,3.0,2.567328037381446,2.2571939425655287,0,0,2,2,4
d:\New folder\project\data\r100\t2.4\t2.4_0.cif,2.3778176875388812,3.0,3.0,2.621528752202203,2,0,0,2,4
d:\New folder\project\data\r100\t2.4\t2.4_100.cif,3.0,3.0,3.0,2.7988463197401727,0,0,0,2,2
d:\New folder\project\data\r100\t2.4\t2.4_120.cif,3.0,3.1444050161109525,2.7496657667167606,3.0,0,2,2,0,4
d:\New folder\project\data\r100\t2.4\t2.4_140.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t2.4\t2.4_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t2.4\t2.4_180.cif,1.787915911298874,2.94287380899112,2.03109331697514,2.181793781109169,4,2,2,4,12
d:\New folder\project\data\r100\t2.4\t2.4_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t2.4\t2.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t2.4\t2.4_220.cif,1.7885792374220626,2.9218733755301116,1.9184719194280935,2.1492091742337815,4,6,2,6,18
d:\New folder\project\data\r100\t2.4\t2.4_240.cif,3.0,3.0,3.0,2.8155116619371254,0,0,0,2,2
d:\New folder\project\data\r100\t2.4\t2.4_260.cif,3.0,2.874165481970447,2.7502265906025833,2.297989663745393,0,2,2,2,6
d:\New folder\project\data\r100\t2.4\t2.4_280.cif,2.366727513052057,3.0,2.53560450579558,3.0,2,0,2,0,4
d:\New folder\project\data\r100\t2.4\t2.4_300.cif,2.485831572934863,2.8853363943796184,2.711168856782068,2.079978310175061,1,2,2,2,7
d:\New folder\project\data\r100\t2.4\t2.4_320.cif,3.0,2.9766955664229364,3.0,1.9705226135880913,0,4,0,2,6
d:\New folder\project\data\r100\t2.4\t2.4_340.cif,3.0,3.073605815018419,3.0,2.2290882613105794,0,3,0,2,5
d:\New folder\project\data\r100\t2.4\t2.4_40.cif,2.4809405346799873,3.0,3.0,2.5521638913688784,1,0,0,2,3
d:\New folder\project\data\r100\t2.4\t2.4_60.cif,2.472358615862645,2.8386078690877143,2.2677093748391313,2.240877136559517,4,4,4,8,20
d:\New folder\project\data\r100\t2.4\t2.4_80.cif,2.135529190053504,2.8080693872019316,2.279953675701745,2.239461056800934,4,4,4,7,19
d:\New folder\project\data\r100\t3.6\t3.6_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t3.6\t3.6_100.cif,3.0,3.0410197674150727,3.0,2.44827084540384,0,2,0,2,4
d:\New folder\project\data\r100\t3.6\t3.6_120.cif,2.3211383583385814,2.942683077293648,3.0,2.5666541985329845,2,2,0,2,6
d:\New folder\project\data\r100\t3.6\t3.6_140.cif,2.445151061628002,3.0,3.0,3.0,1,0,0,0,1
d:\New folder\project\data\r100\t3.6\t3.6_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t3.6\t3.6_180.cif,3.0,3.0,3.0,2.6881175483602173,0,0,0,2,2
d:\New folder\project\data\r100\t3.6\t3.6_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t3.6\t3.6_200.cif,1.7906407889107183,3.1087908703848446,2.218243132664294,2.205974404993211,4,2,2,4,12
d:\New folder\project\data\r100\t3.6\t3.6_220.cif,1.7900602086201216,2.783302757868625,1.9418056807724255,2.3821266201018223,4,2,2,6,14
d:\New folder\project\data\r100\t3.6\t3.6_240.cif,3.0,3.0,3.0,2.1406831251647667,0,0,0,2,2
d:\New folder\project\data\r100\t3.6\t3.6_260.cif,3.0,3.0,3.0,2.1695507366280724,0,0,0,2,2
d:\New folder\project\data\r100\t3.6\t3.6_280.cif,3.0,3.0,2.6645956587802475,2.5135277703437504,0,0,2,2,4
d:\New folder\project\data\r100\t3.6\t3.6_300.cif,3.0,2.819135966526088,2.75674092961174,1.9659320240474436,0,2,2,2,6
d:\New folder\project\data\r100\t3.6\t3.6_320.cif,3.0,2.7414945898888377,3.0,1.9067407864702983,0,2,0,2,4
d:\New folder\project\data\r100\t3.6\t3.6_340.cif,3.0,2.7878413219420786,3.0,1.8364519838321107,0,2,0,2,4
d:\New folder\project\data\r100\t3.6\t3.6_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t3.6\t3.6_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t3.6\t3.6_80.cif,2.0225246140090056,2.7629025047382396,1.8520693236414318,1.9787143411350208,6,4,2,4,16
d:\New folder\project\data\r100\t4.8\t4.8_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t4.8\t4.8_100.cif,2.2582448722817743,2.955586984616304,2.7849266067503238,2.1664390685637196,2,2,2,2,8
d:\New folder\project\data\r100\t4.8\t4.8_120.cif,2.066278806527789,3.0497410848451008,3.0,2.4206129339379507,2,2,0,2,6
d:\New folder\project\data\r100\t4.8\t4.8_140.cif,3.0,3.0,3.0,2.667791838614196,0,0,0,2,2
d:\New folder\project\data\r100\t4.8\t4.8_160.cif,3.0,3.0,3.0,2.768374629708635,0,0,0,2,2
d:\New folder\project\data\r100\t4.8\t4.8_180.cif,3.0,3.0,3.0,2.343551333538324,0,0,0,2,2
d:\New folder\project\data\r100\t4.8\t4.8_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t4.8\t4.8_200.cif,3.0,3.0,3.0,2.548963269366128,0,0,0,2,2
d:\New folder\project\data\r100\t4.8\t4.8_220.cif,2.438663113238314,3.0,3.0,2.4691173881910595,2,0,0,2,4
d:\New folder\project\data\r100\t4.8\t4.8_240.cif,3.0,3.0,3.0,2.5734505039664652,0,0,0,4,4
d:\New folder\project\data\r100\t4.8\t4.8_260.cif,3.0,3.0,3.0,2.299204453358557,0,0,0,2,2
d:\New folder\project\data\r100\t4.8\t4.8_280.cif,3.0,3.0,2.595246729629,2.6873527940214976,0,0,2,4,6
d:\New folder\project\data\r100\t4.8\t4.8_300.cif,3.0,3.0,2.691735401738188,3.0,0,0,2,0,2
d:\New folder\project\data\r100\t4.8\t4.8_320.cif,3.0,2.881879738347317,3.0,3.0,0,2,0,0,2
d:\New folder\project\data\r100\t4.8\t4.8_340.cif,3.0,3.1506139858275604,3.0,3.0,0,1,0,0,1
d:\New folder\project\data\r100\t4.8\t4.8_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t4.8\t4.8_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t4.8\t4.8_80.cif,2.1386572130292056,2.7906324767992685,2.222775213156033,1.9392495006603392,4,4,3,3,14
d:\New folder\project\data\r100\t6.0\t6.0_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t6.0\t6.0_100.cif,2.3771766087827215,2.87304356527055,2.480990099065966,1.9031760752215008,4,4,4,2,14
d:\New folder\project\data\r100\t6.0\t6.0_120.cif,2.2920846197992484,3.0,3.0,2.6571141325299727,2,0,0,2,4
d:\New folder\project\data\r100\t6.0\t6.0_140.cif,3.0,3.0,3.0,2.4511394735913843,0,0,0,2,2
d:\New folder\project\data\r100\t6.0\t6.0_160.cif,3.0,3.0,3.0,2.7662240937209823,0,0,0,2,2
d:\New folder\project\data\r100\t6.0\t6.0_180.cif,3.0,3.0,3.0,2.3192372381997703,0,0,0,2,2
d:\New folder\project\data\r100\t6.0\t6.0_20.cif,3.0,3.0,3.0,2.7068863202780715,0,0,0,2,2
d:\New folder\project\data\r100\t6.0\t6.0_200.cif,3.0,3.0,3.0,2.5815241973790415,0,0,0,2,2
d:\New folder\project\data\r100\t6.0\t6.0_220.cif,3.0,3.0,2.797987038255462,2.284874778787408,0,0,2,2,4
d:\New folder\project\data\r100\t6.0\t6.0_240.cif,3.0,3.0,3.0,2.538463142417868,0,0,0,6,6
d:\New folder\project\data\r100\t6.0\t6.0_260.cif,3.0,3.0,2.785631141102283,2.5267349771787857,0,0,2,6,8
d:\New folder\project\data\r100\t6.0\t6.0_280.cif,3.0,3.0,2.5627924167694878,2.35035759134548,0,0,2,2,4
d:\New folder\project\data\r100\t6.0\t6.0_300.cif,3.0,3.0,2.5080276424221406,2.727690336869253,0,0,2,2,4
d:\New folder\project\data\r100\t6.0\t6.0_320.cif,2.374532871494293,3.0,3.0,3.0,1,0,0,0,1
d:\New folder\project\data\r100\t6.0\t6.0_340.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t6.0\t6.0_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t6.0\t6.0_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t6.0\t6.0_80.cif,2.2974275355830356,2.8142264018581136,2.4316830934677838,2.00637833202505,4,4,5,5,18
d:\New folder\project\data\r100\t7.2\t7.2_0.cif,2.3723994579045473,3.0,3.0,2.4600170351960653,2,0,0,2,4
d:\New folder\project\data\r100\t7.2\t7.2_100.cif,2.1645856210857466,3.0,3.0,2.3610961921899953,2,0,0,2,4
d:\New folder\project\data\r100\t7.2\t7.2_120.cif,2.119987833251658,3.0,3.0,2.778893934025569,2,0,0,2,4
d:\New folder\project\data\r100\t7.2\t7.2_140.cif,3.0,3.0,3.0,2.5784113523442684,0,0,0,2,2
d:\New folder\project\data\r100\t7.2\t7.2_160.cif,2.468046491725503,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r100\t7.2\t7.2_180.cif,2.468046491725503,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r100\t7.2\t7.2_20.cif,3.0,3.0,3.0,2.307362463028067,0,0,0,2,2
d:\New folder\project\data\r100\t7.2\t7.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t7.2\t7.2_220.cif,3.0,3.0,2.815242560109648,2.4456848619060745,0,0,1,2,3
d:\New folder\project\data\r100\t7.2\t7.2_240.cif,2.3450648788204234,3.0,3.0,2.5160222705943527,2,0,0,4,6
d:\New folder\project\data\r100\t7.2\t7.2_260.cif,3.0,3.0,3.0,2.3812071002293527,0,0,0,2,2
d:\New folder\project\data\r100\t7.2\t7.2_280.cif,3.0,3.0,3.0,2.424732856128929,0,0,0,2,2
d:\New folder\project\data\r100\t7.2\t7.2_300.cif,2.2258689439738806,3.0,3.0,2.8183139810128357,2,0,0,1,3
d:\New folder\project\data\r100\t7.2\t7.2_320.cif,2.2655716174794853,3.0,3.0,2.5809085078611647,2,0,0,2,4
d:\New folder\project\data\r100\t7.2\t7.2_340.cif,3.0,3.0,3.0,2.4653314509994937,0,0,0,2,2
d:\New folder\project\data\r100\t7.2\t7.2_40.cif,3.0,3.0,3.0,2.5377845422237932,0,0,0,2,2
d:\New folder\project\data\r100\t7.2\t7.2_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t7.2\t7.2_80.cif,3.0,3.0,3.0,2.799347961545931,0,0,0,2,2
d:\New folder\project\data\r100\t8.4\t8.4_0.cif,3.0,3.0,3.0,2.825082653179791,0,0,0,1,1
d:\New folder\project\data\r100\t8.4\t8.4_100.cif,2.449468560127311,3.0,3.0,2.5032117410651797,2,0,0,3,5
d:\New folder\project\data\r100\t8.4\t8.4_120.cif,2.325629105099403,3.0,2.812969938681812,3.0,2,0,1,0,3
d:\New folder\project\data\r100\t8.4\t8.4_140.cif,3.0,3.0,2.780982804006605,3.0,0,0,2,0,2
d:\New folder\project\data\r100\t8.4\t8.4_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t8.4\t8.4_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t8.4\t8.4_20.cif,3.0,3.0,3.0,2.365555480393386,0,0,0,2,2
d:\New folder\project\data\r100\t8.4\t8.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t8.4\t8.4_220.cif,3.0,3.0,2.6839565635837106,3.0,0,0,2,0,2
d:\New folder\project\data\r100\t8.4\t8.4_240.cif,1.789177194184314,2.7665498046078367,2.0337180438216533,2.128784229447901,4,2,2,6,14
d:\New folder\project\data\r100\t8.4\t8.4_260.cif,3.0,3.0,3.0,2.80767083159685,0,0,0,1,1
d:\New folder\project\data\r100\t8.4\t8.4_280.cif,2.4451350945558104,3.0,3.0,2.7708602594174208,1,0,0,2,3
d:\New folder\project\data\r100\t8.4\t8.4_300.cif,2.411777214674301,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r100\t8.4\t8.4_320.cif,2.431354667814737,3.0,3.0,2.256940586762494,2,0,0,2,4
d:\New folder\project\data\r100\t8.4\t8.4_340.cif,3.0,3.0,3.0,2.2463020987587043,0,0,0,2,2
d:\New folder\project\data\r100\t8.4\t8.4_40.cif,3.0,3.0210638244449295,3.0,2.458897465732634,0,2,0,2,4
d:\New folder\project\data\r100\t8.4\t8.4_60.cif,3.0,3.0587274534739315,3.0,3.0,0,2,0,0,2
d:\New folder\project\data\r100\t8.4\t8.4_80.cif,3.0,3.0,3.0,2.6809294848225917,0,0,0,2,2
d:\New folder\project\data\r100\t9.6\t9.6_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t9.6\t9.6_100.cif,3.0,3.0,3.0,2.5224072910382693,0,0,0,2,2
d:\New folder\project\data\r100\t9.6\t9.6_120.cif,3.0,3.0,3.0,2.668222211821733,0,0,0,2,2
d:\New folder\project\data\r100\t9.6\t9.6_140.cif,3.0,3.0,2.669364895154609,3.0,0,0,2,0,2
d:\New folder\project\data\r100\t9.6\t9.6_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t9.6\t9.6_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t9.6\t9.6_20.cif,3.0,3.0,3.0,2.6489236340086086,0,0,0,4,4
d:\New folder\project\data\r100\t9.6\t9.6_200.cif,2.259331595706608,3.0,2.59348470108185,2.53319557153448,2,0,2,2,6
d:\New folder\project\data\r100\t9.6\t9.6_220.cif,1.7891508367511382,2.881670471890072,2.019903412389045,2.2090193485140266,4,6,2,6,18
d:\New folder\project\data\r100\t9.6\t9.6_240.cif,1.930631973560714,2.917770433674667,2.034942570211259,1.9619206266993396,5,4,2,4,15
d:\New folder\project\data\r100\t9.6\t9.6_260.cif,2.492774420866179,2.871385647699451,2.7345894479785944,2.5033892057342633,1,1,2,4,8
d:\New folder\project\data\r100\t9.6\t9.6_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r100\t9.6\t9.6_300.cif,2.436155695096925,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r100\t9.6\t9.6_320.cif,2.426895810544606,3.0,3.0,2.3435634902385987,2,0,0,2,4
d:\New folder\project\data\r100\t9.6\t9.6_340.cif,3.0,3.0,3.0,2.3104036857641232,0,0,0,2,2
d:\New folder\project\data\r100\t9.6\t9.6_40.cif,3.0,3.0,3.0,2.6586208456327687,0,0,0,2,2
d:\New folder\project\data\r100\t9.6\t9.6_60.cif,3.0,3.136727268975344,2.362391917304932,2.6396794690259777,0,2,2,2,6
d:\New folder\project\data\r100\t9.6\t9.6_80.cif,3.0,3.0628269933052557,2.631402473305455,2.3743987873174217,0,2,2,2,6
d:\New folder\project\data\r120\t0\t0_0.cif,2.3726132234741772,3.0,3.0,2.8191772946302853,4,0,0,2,6
d:\New folder\project\data\r120\t0\t0_100.cif,2.385971527422754,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r120\t0\t0_120.cif,2.4761577119779647,3.0,3.0,2.7250052119458497,2,0,0,2,4
d:\New folder\project\data\r120\t0\t0_140.cif,2.4949256595087927,3.0,2.5028122852775656,3.0,1,0,2,0,3
d:\New folder\project\data\r120\t0\t0_160.cif,3.0,3.0,2.42132913286409,3.0,0,0,2,0,2
d:\New folder\project\data\r120\t0\t0_180.cif,3.0,3.0,2.5768211939426617,3.0,0,0,2,0,2
d:\New folder\project\data\r120\t0\t0_20.cif,2.4411974086537405,3.0,3.0,2.6351607858366455,4,0,0,4,8
d:\New folder\project\data\r120\t0\t0_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t0\t0_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t0\t0_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t0\t0_260.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t0\t0_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t0\t0_300.cif,2.3168894962225695,3.0,2.7272635609765796,3.0,2,0,2,0,4
d:\New folder\project\data\r120\t0\t0_320.cif,2.103202875731307,3.0,2.6861787959172685,3.0,2,0,2,0,4
d:\New folder\project\data\r120\t0\t0_340.cif,2.3496798565464365,3.0,3.0,2.535172091413237,2,0,0,2,4
d:\New folder\project\data\r120\t0\t0_40.cif,3.0,3.0,3.0,2.7325989508541353,0,0,0,4,4
d:\New folder\project\data\r120\t0\t0_60.cif,3.0,3.131315657875943,2.7965365385984953,3.0,0,2,2,0,4
d:\New folder\project\data\r120\t0\t0_80.cif,3.0,3.0097754498310003,3.0,3.0,0,2,0,0,2
d:\New folder\project\data\r120\t1.2\t1.2_0.cif,2.3439091882749885,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r120\t1.2\t1.2_100.cif,2.4613841279562196,3.0,2.58755383448472,2.454253360203582,2,0,2,2,6
d:\New folder\project\data\r120\t1.2\t1.2_120.cif,3.0,3.0,2.507577499192476,2.515045716775627,0,0,2,2,4
d:\New folder\project\data\r120\t1.2\t1.2_140.cif,3.0,3.0,2.7888548156372472,3.0,0,0,1,0,1
d:\New folder\project\data\r120\t1.2\t1.2_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_20.cif,2.392013994211343,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r120\t1.2\t1.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_260.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_300.cif,2.2202916991201307,3.0,2.7823647468992,3.0,4,0,3,0,7
d:\New folder\project\data\r120\t1.2\t1.2_320.cif,2.366316706927419,3.0,2.7509494443800144,2.4086271817533516,4,0,3,2,9
d:\New folder\project\data\r120\t1.2\t1.2_340.cif,2.3887004877973426,3.0,2.810731437290951,3.0,4,0,1,0,5
d:\New folder\project\data\r120\t1.2\t1.2_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t1.2\t1.2_60.cif,3.0,3.0,2.5974634327941595,2.7503316224996768,0,0,2,2,4
d:\New folder\project\data\r120\t1.2\t1.2_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t2.4\t2.4_0.cif,2.2225730875775422,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r120\t2.4\t2.4_100.cif,2.403565574695953,3.0,2.421514498984778,3.0,4,0,2,0,6
d:\New folder\project\data\r120\t2.4\t2.4_120.cif,3.0,3.0,2.2642393895950623,2.798293489614551,0,0,2,2,4
d:\New folder\project\data\r120\t2.4\t2.4_140.cif,3.0,3.0,2.705691900884701,3.0,0,0,2,0,2
d:\New folder\project\data\r120\t2.4\t2.4_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t2.4\t2.4_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t2.4\t2.4_20.cif,2.453882352723763,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r120\t2.4\t2.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t2.4\t2.4_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t2.4\t2.4_240.cif,3.0,3.0,2.520861635292765,3.0,0,0,2,0,2
d:\New folder\project\data\r120\t2.4\t2.4_260.cif,2.319139487825474,3.0,3.0,2.8248796069443505,2,0,0,1,3
d:\New folder\project\data\r120\t2.4\t2.4_280.cif,3.0,3.0,2.5587070370851195,3.0,0,0,2,0,2
d:\New folder\project\data\r120\t2.4\t2.4_300.cif,2.1295316572923557,3.0,2.5608807236136006,3.0,2,0,4,0,6
d:\New folder\project\data\r120\t2.4\t2.4_320.cif,2.4260434923616097,2.90487912386762,2.692419319091082,2.1314089131035585,2,2,4,2,10
d:\New folder\project\data\r120\t2.4\t2.4_340.cif,2.470756259449282,3.1384255680096986,2.777269439829672,2.514175510773497,1,2,4,2,9
d:\New folder\project\data\r120\t2.4\t2.4_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t2.4\t2.4_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t2.4\t2.4_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t3.6\t3.6_0.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t3.6\t3.6_100.cif,2.269121671430469,3.0,2.571048479609132,3.0,2,0,2,0,4
d:\New folder\project\data\r120\t3.6\t3.6_120.cif,2.2496758915527355,3.1423845748192356,2.7101692405861963,3.0,2,1,2,0,5
d:\New folder\project\data\r120\t3.6\t3.6_140.cif,2.334146070349558,3.0,3.0,3.0,4,0,0,0,4
d:\New folder\project\data\r120\t3.6\t3.6_160.cif,2.0680369698984995,3.0,3.0,3.0,2,0,0,0,2
d:\New folder\project\data\r120\t3.6\t3.6_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t3.6\t3.6_20.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t3.6\t3.6_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t3.6\t3.6_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t3.6\t3.6_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0
d:\New folder\project\data\r120\t3.6\t3.6_260.cif,3.0,3.0,3.0,2.5451021107154403,0,0,0,2,2
d:\New folder\project\data\r120\t3.6\t3.6_280.cif,3.0,3.0,2.6556547883226713,3.0,0,0,2,0,2
d:\New folder\project\data\r120\t3.6\t3.6_300.cif,2.4256096399447595,3.0,2.403641799152463,3.0,2,0,2,0,4
d:\New folder\project\data\r120\t3.6\t3.6_320.cif,3.0,2.7832754310066044,2.740263722307361,2.0451022976451734,0,2,2,2,6
d:\New folder\project\data\r120\t3.6\t3.6_340.cif,3.0,2.9603583950166987,2.7270829027321515,2.5425713522412057,0,2,2,2,6
