file_path,Int1_avg_HH_dist,Int1_avg_OO_dist,Int1_avg_OH_dist,Int1_avg_HO_dist,Int1_count_HH,Int1_count_OO,Int1_count_OH,Int1_count_HO,Int1_sum_of_count,Int2_avg_HH_dist,Int2_avg_OO_dist,Int2_avg_OH_dist,Int2_avg_HO_dist,Int2_count_HH,Int2_count_OO,Int2_count_OH,Int2_count_HO,Int2_sum_of_count,Int3_avg_HH_dist,Int3_avg_OO_dist,Int3_avg_OH_dist,Int3_avg_HO_dist,Int3_count_HH,Int3_count_OO,Int3_count_OH,Int3_count_HO,Int3_sum_of_count,Int4_avg_HH_dist,Int4_avg_OO_dist,Int4_avg_OH_dist,Int4_avg_HO_dist,Int4_count_HH,Int4_count_OO,Int4_count_OH,Int4_count_HO,Int4_sum_of_count
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_260_grid4.cif,2.386019943374964,3.0,2.3115651021494794,2.7196222842651014,9,0,8,2,19,2.1746972136823652,2.944008093091306,1.9616815384908368,2.1988890613545884,10,8,13,13,44,2.4575563912858702,2.98485576737508,2.332888260642289,2.3788234837917264,3,6,6,7,22,1.9289899435018611,2.6725609361140292,2.031479859328332,2.5582253268537793,2,2,1,1,6
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_260_grid5.cif,2.323703336615597,3.0,2.1131903800214658,1.903360948096113,8,0,14,2,24,2.4024277123522313,2.773895572361844,2.2256091006916288,2.2589418714815013,13,11,4,22,50,1.7800233263550251,2.98360670670209,2.3679977030780868,2.4313299907687003,2,4,5,6,17,2.1122710059510337,2.9910714964055933,2.359070067599481,2.085738523607671,4,3,4,5,16
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_280_grid0.cif,2.299478519494404,3.116596226474864,2.0455041130585507,3.0,4,1,12,0,17,2.430207346832345,2.98360670670209,2.6139383977669306,2.0581875326550816,2,4,3,6,15,2.1122710059510337,2.9910714964055933,2.359070067599481,2.085738523607671,4,3,4,5,16,2.2434306495409015,2.8621536754756582,2.3351563873783396,2.2312293488331454,6,12,10,14,42
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_280_grid1.cif,2.2920392166303083,2.987353888721048,2.1602849210558492,2.643602126496817,8,2,12,2,24,2.262542385320453,2.88751685408805,2.082007395224119,2.6207781448625154,2,2,2,4,10,2.411725193981801,2.879924783172734,2.4300995495272675,2.063237607995946,2,6,6,12,26,2.3725995906122646,2.7421690071575124,1.9390057961602014,2.2368959026957205,6,9,14,6,35
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_280_grid2.cif,3.0,3.0,3.0,2.5950790416323715,0,0,0,4,4,2.1746972136823652,2.943263506099614,1.9662021681247315,2.2836103614455014,10,8,14,12,44,2.4508813622541608,2.98485576737508,2.3992436812604345,2.204541181115516,4,6,5,8,23,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_280_grid3.cif,2.420018547701021,3.0,2.303350885634265,3.0,6,0,4,0,10,1.7718275709780378,2.88751685408805,2.0308037295834556,2.567410762702387,2,2,2,2,8,2.3930443496222082,2.5051649815825363,2.0911428214926118,2.344669835386297,8,12,15,8,43,1.8772877248773072,2.9910714964055933,3.0,2.089663803990438,6,3,0,7,16
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_280_grid4.cif,2.1490312930355513,2.8776177337656343,1.941312479070717,2.1495760599125693,9,13,12,21,55,2.1914129696882823,2.88751685408805,2.082007395224119,2.6207781448625154,4,2,2,4,12,2.2816556029104627,2.5742553242105486,2.1656209761914176,2.2631777178352714,13,9,13,17,52,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_280_grid5.cif,2.2570610220557854,2.9374353714045522,2.1310708536773038,2.674145527022644,6,4,7,2,19,2.357287375011568,2.9590203881231303,2.2562548555019197,1.9752518790694231,8,8,6,14,36,2.411725193981801,2.879924783172734,2.4300995495272675,2.063237607995946,2,6,6,12,26,2.3725995906122646,2.7421690071575124,1.9390057961602014,2.2368959026957205,6,9,14,6,35
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_280_grid7.cif,3.0,3.0,3.0,2.3819899305757657,0,0,0,2,2,2.360271864549399,2.8026677251351364,2.1906138736904643,2.1778003254786684,12,10,8,18,48,2.415458760382146,2.98360670670209,2.6139383977669306,1.8820767282147617,6,4,3,12,25,2.083307319204841,2.6725609361140292,3.0,2.557553559911191,2,2,0,2,6
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_320_grid1.cif,2.1565273032527177,2.6934272687372856,2.0477152383201647,2.2774752429251373,2,4,13,2,21,2.4564258371417886,2.98360670670209,2.3031173354697825,2.5984403751231437,1,4,6,3,14,2.159300382944345,2.9910714964055933,2.231292352966911,1.7278555905480173,6,3,7,3,19,2.3647790867302296,2.588990804241412,2.2295425273935248,2.2286797308338393,10,8,13,12,43
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_320_grid2.cif,2.3234742692022112,2.6934272687372856,2.0477152383201647,2.2774752429251373,4,4,13,2,23,2.4564258371417886,2.98360670670209,2.3031173354697825,2.5984403751231437,1,4,6,3,14,2.3930443496222082,2.5051649815825363,2.092514529163199,2.293784858984664,8,12,14,10,44,2.0520160577517035,2.9910714964055933,2.231292352966911,1.7278555905480173,6,3,7,3,19
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_320_grid3.cif,2.246817222794673,2.7828147423924894,1.9564166441063997,2.218276966084023,3,6,13,3,25,2.452714440924042,2.98360670670209,2.3172850274427264,2.6225629231971594,2,4,8,2,16,2.2367742679970135,2.9910714964055933,2.1949278044379006,2.099286502223001,5,3,9,1,18,2.336520821260391,2.7938285683057176,2.435553002386787,2.253289316311109,7,7,11,10,35
D:\New folder\project\results\5_layer\lower\r80\t2.4\t2.4_340_grid4.cif,2.221332882919915,2.624274101058312,2.1820451190104455,2.3237149747156343,6,6,8,9,29,2.2795265218322944,2.8009474359998667,2.223806773678272,2.3427498007443703,10,11,8,28,57,2.4564258371417886,2.98360670670209,2.365072840461787,2.5984403751231437,1,4,8,3,16,2.1122710059510337,2.9910714964055933,2.359070067599481,2.085738523607671,4,3,4,5,16
D:\New folder\project\results\5_layer\lower\r80\t3.6\t3.6_80_grid0.cif,2.3227522624065458,2.84944092647143,1.9966111220841247,2.286563352267752,9,15,16,19,59,2.2503637869928927,3.0644492389664375,1.7252283515021505,2.7786119263584506,6,4,4,4,18,2.353523468441007,2.7807386136225314,2.238699772475473,2.24039028289852,11,6,6,20,43,2.265688935983035,2.6738991924703215,2.0177170183463096,2.071464064408863,8,2,10,5,25
D:\New folder\project\results\5_layer\lower\r80\t3.6\t3.6_80_grid3.cif,2.266754144879748,3.0649725159942536,2.305656472931554,2.6406140653958072,6,4,8,2,20,2.2027958676197232,2.941995412521848,2.2255299681321414,1.9678731406906564,10,8,8,18,44,2.265688935983035,2.6738991924703215,2.0177170183463096,2.071464064408863,8,2,10,5,25,2.152526153844597,3.00353022054651,2.1698970719126844,1.947937520068999,5,2,9,6,22
D:\New folder\project\results\5_layer\lower\r80\t3.6\t3.6_80_grid4.cif,2.2692007610186424,3.0,2.24831762186117,2.0877766556341295,8,0,10,2,20,1.7801084854738591,2.986732238530356,3.0,1.8871747464429447,2,3,0,5,10,2.185712856526474,2.801278696025122,2.133333195383226,2.072435002029688,7,4,9,5,25,2.2579552297963033,3.00353022054651,2.16901728531982,2.227527925647868,1,2,9,2,14
D:\New folder\project\results\5_layer\lower\r80\t3.6\t3.6_100_grid3.cif,2.16103552601297,3.133146030627575,2.417727443577837,2.7687474612347027,4,2,2,3,11,2.366699760808919,2.7613713527326995,1.929952424723795,2.0806635451207933,6,10,11,20,47,2.265688935983035,2.6738991924703215,2.0177170183463096,2.071464064408863,8,2,10,5,25,2.152526153844597,3.00353022054651,2.1698970719126844,1.947937520068999,5,2,9,6,22
D:\New folder\project\results\5_layer\lower\r80\t3.6\t3.6_280_grid4.cif,2.172037032239225,2.996799001360932,2.2625324703526317,3.0,8,2,10,0,20,2.162046776581548,3.133146030627575,2.417727443577837,2.7687474612347027,2,2,2,3,9,2.265688935983035,2.6738991924703215,2.0177170183463096,2.071464064408863,8,2,10,5,25,2.152526153844597,3.00353022054651,2.1698970719126844,1.947937520068999,5,2,9,6,22
D:\New folder\project\results\5_layer\lower\r80\t3.6\t3.6_320_grid5.cif,2.327240424385461,2.8001991325843485,2.158630481221076,2.3093198538759636,14,12,6,26,58,1.9362631852445635,3.133146030627575,2.23191928975467,2.320336670439272,4,2,2,3,11,2.265688935983035,2.6738991924703215,2.0177170183463096,2.071464064408863,8,2,10,5,25,2.152526153844597,3.00353022054651,2.1698970719126844,1.947937520068999,5,2,9,6,22
D:\New folder\project\results\5_layer\lower\r200\t0\t0_80_grid4.cif,2.2146007376669274,2.691837375015192,2.288763007248369,2.271951216075807,6,6,5,10,27,2.4443383850536673,2.6223384502455787,2.2034599379006945,2.078749034876359,5,6,8,11,30,2.390708799765132,2.815603668575936,2.2448696226147224,2.331722939920731,6,11,16,14,47,2.2994621596255316,2.6093571437424674,2.4276020141726637,2.3935832000431376,5,5,6,7,23
D:\New folder\project\results\5_layer\lower\r200\t0\t0_100_grid5.cif,2.472012502982882,2.896326620910922,2.086093908757123,2.2201338421060175,4,2,2,4,12,2.3283002755427393,2.9009104284530256,2.093833694273317,2.2860155408774308,10,2,2,8,22,2.2247898532806647,2.609271316224119,2.1945127645638154,2.1229642626505334,12,10,8,21,51,2.340735915920496,2.924053532685644,0.9828318586959968,2.5562792356350927,2,2,2,2,8
D:\New folder\project\results\5_layer\lower\r200\t0\t0_200_grid3.cif,2.2751558654310005,2.630699965211993,2.3585594821582023,2.324600670630154,11,10,11,18,50,2.2876252702140696,2.7390524987055764,2.5431164452634065,2.164156933245012,6,2,4,2,14,2.289156299416494,2.9009104284530256,2.093833694273317,2.688354313549457,4,2,2,3,11,2.2247898532806647,2.6984367989147047,2.2324692601126177,2.0932030826955383,12,8,6,21,47
D:\New folder\project\results\5_layer\lower\r200\t0\t0_220_grid2.cif,2.335076205311614,2.732487413783268,1.9826524673734447,2.1659434838767737,8,10,14,8,40,2.1430209695238607,2.7390524987055764,2.047669088888773,2.0759472197009203,6,2,12,6,26,2.282439430432992,2.8105331848710886,2.3032792896127625,2.478654024563543,6,4,4,5,19,2.1803330967221823,3.0051304795584173,2.259919804372017,2.027391518688734,8,6,15,14,43
D:\New folder\project\results\5_layer\lower\r200\t0\t0_220_grid4.cif,2.3610242010833566,2.5303632971527272,2.4194301631139368,2.388501849756003,10,9,14,14,47,2.2876252702140696,2.7390524987055764,2.5431164452634065,2.164156933245012,6,2,4,2,14,2.289156299416494,2.9009104284530256,2.093833694273317,2.688354313549457,4,2,2,3,11,2.1476366110675347,2.5127330654362154,2.3563455124666923,2.115868555632473,8,8,8,24,48
D:\New folder\project\results\5_layer\lower\r200\t0\t0_220_grid6.cif,2.4055711772710406,2.590682714173369,2.3338589513661607,2.4138985344190136,8,9,15,13,45,2.2876252702140696,2.7390524987055764,2.5431164452634065,2.164156933245012,6,2,4,2,14,2.282439430432992,2.8105331848710886,2.3032792896127625,2.478654024563543,6,4,4,5,19,2.1803330967221823,3.0051304795584173,2.259919804372017,2.027391518688734,8,6,15,14,43
D:\New folder\project\results\5_layer\lower\r200\t0\t0_260_grid0.cif,2.2146007376669274,2.691837375015192,2.288763007248369,2.271951216075807,6,6,5,10,27,2.4426910685157366,2.6223384502455787,2.2034599379006945,2.075864004742338,4,6,8,12,30,2.3782155788039754,2.861754522804589,2.13499435692213,2.285685624221328,4,11,10,12,37,2.340735915920489,2.437134671798729,1.879983218705773,2.2598612189688896,2,4,8,6,20
D:\New folder\project\results\5_layer\lower\r200\t0\t0_260_grid2.cif,2.185320164116799,2.843668228804257,2.154056928583945,2.282609678605656,6,8,14,10,38,2.2202517057854867,2.8682884613683863,2.051572913024272,2.6357588348161842,8,4,14,2,28,2.282439430432992,2.8105331848710886,2.3032792896127625,2.478654024563543,6,4,4,5,19,2.1803330967221823,3.0051304795584173,2.259919804372017,2.027391518688734,8,6,15,14,43
D:\New folder\project\results\5_layer\lower\r200\t0\t0_280_grid2.cif,2.231631135645677,2.7611348444151287,2.0378984922117844,2.408088468638416,10,4,17,6,37,2.1264508239051425,2.8682884613683886,2.0371545674370415,2.6357588348161944,10,4,10,2,26,2.282439430432992,2.8105331848710886,2.3032792896127625,2.478654024563543,6,4,4,5,19,2.1803330967221823,3.0051304795584173,2.259919804372017,2.027391518688734,8,6,15,14,43
D:\New folder\project\results\5_layer\lower\r200\t0\t0_320_grid2.cif,2.4054276688228646,2.8303876155691494,2.1239629898657237,2.4037281222796865,14,8,12,6,40,2.1778301350390277,2.7390524987055764,2.0374623884883514,1.7190165230010177,13,2,10,6,31,2.282439430432992,2.8105331848710886,2.3032792896127625,2.478654024563543,6,4,4,5,19,2.1803330967221823,3.0051304795584173,2.259919804372017,2.027391518688734,8,6,15,14,43
D:\New folder\project\results\5_layer\lower\r200\t0\t0_320_grid3.cif,2.2310305450444465,2.7225040158745317,2.2917906877770187,2.3164631509639086,12,13,13,20,58,2.2876252702140696,2.7390524987055764,2.5431164452634065,2.164156933245012,6,2,4,2,14,2.289156299416494,2.9009104284530256,2.093833694273317,2.688354313549457,4,2,2,3,11,2.2247898532806647,2.6984367989147047,2.2324692601126177,2.0932030826955383,12,8,6,21,47
D:\New folder\project\results\5_layer\lower\r200\t0\t0_320_grid5.cif,2.2146007376669274,2.691837375015192,2.288763007248369,2.271951216075807,6,6,5,10,27,2.445282905810862,2.6223384502455787,2.2034599379006945,2.08230453806288,6,6,8,10,30,2.390708799765132,2.815603668575936,2.2448696226147224,2.331722939920731,6,11,16,14,47,2.2994621596255316,2.6093571437424674,2.4276020141726637,2.3935832000431376,5,5,6,7,23
D:\New folder\project\results\5_layer\lower\r200\t0\t0_320_grid6.cif,2.4109017417203904,2.8583344086368196,2.313359828817719,2.3069702409667716,9,11,15,18,53,2.2876252702140696,2.7390524987055764,2.5431164452634065,2.164156933245012,6,2,4,2,14,2.282439430432992,2.8105331848710886,2.3032792896127625,2.478654024563543,6,4,4,5,19,2.1803330967221823,3.0051304795584173,2.259919804372017,2.027391518688734,8,6,15,14,43
D:\New folder\project\results\5_layer\lower\r200\t0\t0_340_grid0.cif,2.352590718474486,2.7611348444151287,2.188863994383813,2.276767604007442,4,4,4,10,22,2.3584410979298194,2.829594442044803,2.03886786233588,2.427369387488521,10,6,6,8,30,2.091273530926562,2.8170002060342574,2.236702218643174,2.067832768544901,4,8,8,18,38,2.1777273583970653,2.924053532685649,2.100817095644608,2.0268640005307397,6,2,2,8,18
D:\New folder\project\results\5_layer\lower\r200\t0\t0_340_grid4.cif,2.383964077418624,2.9163595818736923,2.5705212926090413,1.8768286602236839,2,6,2,10,20,2.1430209695238607,2.885049320242741,2.261464354392372,2.4859659703204287,6,3,10,5,24,2.340735915920507,2.9306158307354977,2.434120921298193,2.596466927084661,2,4,6,2,14,2.362355766289294,3.0428016644688305,2.434537006920567,2.2723330313186625,6,4,6,3,19
D:\New folder\project\results\5_layer\lower\r200\t0\t0_340_grid6.cif,2.3725380124738495,2.8205180718255884,2.305055509154088,2.376033703121331,12,9,14,20,55,2.2876252702140696,2.7390524987055764,2.5431164452634065,2.164156933245012,6,2,4,2,14,2.282439430432992,2.8105331848710886,2.3032792896127625,2.478654024563543,6,4,4,5,19,2.1803330967221823,3.0051304795584173,2.259919804372017,2.027391518688734,8,6,15,14,43
D:\New folder\project\results\5_layer\lower\r200\t9.6\t9.6_200_grid3.cif,2.223725712077226,2.8993157163164947,2.3125891573620683,2.250632038835466,7,10,11,14,42,2.338896087394438,2.782587531589514,2.2132139776996653,2.228908725616729,6,8,10,20,44,2.2860998086911652,2.9760680249523985,2.297859611194208,2.1979242544114705,7,7,8,12,34,2.295622109339573,2.9086740606740116,2.2204813604883045,2.0930497819777223,8,3,10,1,22
D:\New folder\project\results\5_layer\lower\r200\t9.6\t9.6_280_grid3.cif,2.40172689060273,2.745924151853167,2.3387223286614343,2.6750873711277388,5,8,10,4,27,2.2985519327387296,2.699760093829164,1.9606414555122846,2.207293244555255,8,12,13,10,43,2.331381087315916,2.9703092032389677,2.3753533841130543,2.0961680442792203,4,9,6,12,31,2.3386403933729523,2.669059704206706,1.9870613576348568,2.229717450100928,6,8,11,4,29
D:\New folder\project\results\5_layer\lower\r260\t7.2\t7.2_280_grid0.cif,2.3615867505445944,2.751256647542237,2.275767020989076,2.3646099504383464,9,13,21,7,50,2.2641451472604337,3.0,2.6302732330344067,2.6193701171453423,5,0,6,2,13,2.3783529062818465,2.8933040906933587,2.370509417288854,2.2620885055694586,10,8,10,13,41,2.4223272450313256,2.5626769199909467,2.437038235032152,2.7509674505109087,4,2,6,2,14
D:\New folder\project\results\5_layer\lower\r280\t7.2\t7.2_260_grid4.cif,2.4745224177886787,3.023303170793188,2.3602223614750395,2.466886372047862,4,6,4,6,20,2.261437171764139,3.0030445932356256,1.980623453043462,2.3085306945280015,10,7,6,8,31,2.281895783208905,2.9281648308546386,2.2453540571108412,1.966226893259694,10,6,7,14,37,2.424773714711354,2.8945510686218254,2.0906997604710353,2.244878102116798,2,2,2,8,14
D:\New folder\project\results\5_layer\lower\r280\t7.2\t7.2_260_grid6.cif,2.1372277426098263,3.044592988141934,2.5872720494318884,2.6802143931935083,5,4,8,2,19,2.2509890628250715,3.073329587101139,2.352837089992684,2.1977413386766904,14,7,17,8,46,2.2568333936030416,2.9130298391446727,1.852959065443357,2.076938702485667,12,8,6,12,38,2.402451555167815,3.0,2.091867700564716,3.0,6,0,2,0,8
D:\New folder\project\results\5_layer\lower\r280\t7.2\t7.2_320_grid2.cif,2.4132910358167248,3.044592988141934,2.201629611016747,3.0,4,4,13,0,21,2.278899737625152,3.057786259339071,2.3703665877428826,2.2270678304697635,14,6,16,7,43,2.323361055530473,2.9130298391446727,2.0578559021570615,2.0856360394613596,14,8,8,10,40,2.289559978744892,3.0,2.236839254340838,3.0,2,0,6,0,8
D:\New folder\project\results\5_layer\lower\r320\t6.0\t6.0_220_grid2.cif,2.451052892431955,2.8554742070283092,2.114256716942734,2.2623616825543085,3,4,4,9,20,2.395461076914876,2.7504837669300537,2.2546115700847427,2.2228816953278128,12,10,4,24,50,3.0,2.987570815629356,2.5375679294837123,2.5666686329711395,0,3,5,4,12,2.1634423734725376,3.052926890861385,2.1432786839544335,2.0955203196580703,6,4,10,2,22
D:\New folder\project\results\5_layer\lower\r340\t6.0\t6.0_200_grid0.cif,2.2794375081181606,2.6897076777779425,2.619607877669893,2.302261767135626,10,7,6,15,38,2.2728327499881362,2.644065637463461,2.0843048349416278,2.2294943602782924,6,5,5,20,36,2.2157633998901214,2.9468241747559274,2.245035829666013,2.3052005882042708,4,8,10,4,26,2.269774280345617,2.9257772918318814,2.085262595044477,2.2749345036127675,8,7,10,12,37
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_200_grid2.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.366562229481406,2.740761661335873,2.4346429576216693,2.18584554626747,6,4,8,8,26
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_200_grid6.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.3668802191924057,2.7407616613358714,2.4293234695020143,2.185845546267469,5,4,8,8,25
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_260_grid6.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.3546009668863768,2.7407616613358665,2.0176614256403798,2.1786982573226843,4,4,4,10,22
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_280_grid1.cif,2.3263006137518643,2.7053662668327654,2.3173051592291563,2.2199602439124413,7,8,4,23,42,2.431859654675451,3.0,2.6994963827112017,2.490688658886048,4,0,4,2,10,2.2202223832200323,2.920815951920588,2.4352886264678126,2.0560876744148615,8,3,7,12,30,2.3303315968688114,2.7915626446548516,2.3960459794745605,2.274816645885888,8,12,9,20,49
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_280_grid2.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.284683480668669,2.770342927519754,2.183639627280626,2.390452734802523,2,4,8,6,20
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_320_grid2.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.1543052843202353,2.7392297688506697,1.9665693585703228,2.2383328421099677,4,10,10,6,30
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_320_grid3.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.1543052843202366,2.739229768850664,1.9665693585703174,2.2383328421099624,4,10,10,6,30
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_320_grid5.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.2447375697174503,2.9146425937057296,1.9869581747261214,1.809726258792592,13,8,17,7,45,2.3008931439526794,2.8167647526687407,2.201445970082422,2.2364415662293684,11,11,8,24,54
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_320_grid6.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,1.9998761230067619,2.7392297688506684,1.9665693585703194,2.2383328421099677,4,10,10,6,30
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_320_grid7.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,1.9998761230067543,2.6868181307949635,2.0831468429848394,2.330678200302236,4,6,12,8,30
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_340_grid2.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.456441767140086,2.63984304210778,1.967189268495564,2.083535022553482,6,7,12,4,29
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_340_grid6.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.456441767140086,2.6398430421077737,1.9671892684955656,2.083535022553483,6,7,12,4,29
D:\New folder\project\results\5_layer\upper\r0\t6.0\t6.0_340_grid7.cif,2.191041918772695,2.6068238223899987,2.097135992811547,2.2957326791426294,6,13,22,13,54,2.2622145173340207,2.617614136892568,2.4280046499103802,2.5139243774945026,6,6,8,11,31,2.458835303017448,2.854378717509486,2.2735705598206515,2.2781104226134796,7,8,7,10,32,2.45644176714008,2.4611911935854573,1.9667887192266171,2.0835350225534803,6,3,12,4,25
D:\New folder\project\results\5_layer\upper\r0\t7.2\t7.2_200_grid0.cif,2.280496746683397,2.4690611947164465,2.2939706938609663,2.364295920866353,12,10,11,15,48,2.2038881946884117,3.0403813719515194,2.5742102920861383,2.200143047735932,7,5,4,7,23,2.138618497716671,2.9193811933934577,3.0,1.9870575268275512,6,4,0,10,20,1.6239632364074366,3.0109165880008075,2.290134588852879,2.347613190581799,3,4,4,10,21
D:\New folder\project\results\5_layer\upper\r0\t7.2\t7.2_200_grid3.cif,2.2985051797305913,2.469061194716449,2.3129503324174427,2.4902664480669268,10,10,13,11,44,2.2038881946884117,3.0403813719515194,2.5742102920861383,2.200143047735932,7,5,4,7,23,2.138618497716671,2.9193811933934577,3.0,1.9870575268275512,6,4,0,10,20,1.7153403765584132,2.9198783549259932,2.3557216247391453,2.2601194775223474,4,6,6,10,26
D:\New folder\project\results\5_layer\upper\r0\t7.2\t7.2_220_grid0.cif,2.280496746683397,2.4690611947164465,2.2939706938609663,2.364295920866353,12,10,11,15,48,2.2038881946884117,3.0403813719515194,2.5742102920861383,2.200143047735932,7,5,4,7,23,2.138618497716671,2.9193811933934577,3.0,1.9870575268275512,6,4,0,10,20,2.4753596817091306,3.0422271891524044,2.7266042906942305,2.314724964060183,3,4,4,8,19
D:\New folder\project\results\5_layer\upper\r0\t7.2\t7.2_220_grid6.cif,2.2747121235766046,2.554078975717798,2.1825868295198023,2.4291919602917047,10,12,14,9,45,2.176843087135981,3.0403813719515194,2.4735257349673794,2.127124639739864,5,5,5,6,21,2.203791457988146,2.005611960040389,2.00348793141647,2.2438986681237783,8,4,9,8,29,1.6930860632926492,2.391867730898947,2.201757322057643,2.43599118674279,6,4,4,7,21
D:\New folder\project\results\5_layer\upper\r0\t7.2\t7.2_260_grid0.cif,2.280496746683397,2.4690611947164465,2.2939706938609663,2.364295920866353,12,10,11,15,48,2.2038881946884117,3.0403813719515194,2.5742102920861383,2.200143047735932,7,5,4,7,23,2.138618497716671,2.9193811933934577,3.0,1.9870575268275512,6,4,0,10,20,2.373670959236619,2.851147708433391,2.026284929170296,2.269875701916346,9,2,10,4,25
D:\New folder\project\results\5_layer\upper\r0\t7.2\t7.2_260_grid3.cif,2.274619941620964,2.7246662720173687,2.3022313267298333,2.1378888294861045,9,8,4,20,41,2.2707542839042527,3.00434951600481,2.6000954436100767,2.2042343766761645,6,2,3,2,13,2.163833195450553,2.9193811933934577,3.0,2.001579928573494,8,4,0,12,24,1.2649358720125126,2.8999912755706143,2.547922454309867,2.351988424619297,3,2,2,2,9
D:\New folder\project\results\5_layer\upper\r0\t7.2\t7.2_260_grid5.cif,2.2747121235766046,2.554078975717798,2.1825868295198023,2.4291919602917047,10,12,14,9,45,2.176843087135981,3.0403813719515194,2.4735257349673794,2.127124639739864,5,5,5,6,21,2.34233743601409,2.9346650052180006,2.3813446195163848,2.431010717456545,6,4,5,6,21,1.7900461324334338,2.9193811933934803,3.0,1.8924027115652464,4,4,0,6,14
