Relative_Path,Axis,COM_Before_X,COM_Before_Y,COM_Before_Z,Shift_X,Shift_Y,Shift_Z,COM_After_X,COM_After_Y,COM_After_Z
r100\t1.2\t1.2_80.cif,1,9.806612551849017,4.977539242225823,9.34505514868844,0.0,-4.977539242225823,0.0,9.810976128683771,8.67206365995051,9.34505514868844
r100\t2.4\t2.4_140.cif,1,9.220440270860086,5.216845660452763,8.717294114891594,0.0,-5.216845660452763,0.0,9.74663842085555,10.407233950856142,8.717294114891594
r100\t2.4\t2.4_120.cif,1,9.19433806772664,5.395165473085999,8.287977067298886,0.0,-5.395165473085999,0.0,9.76435941934933,10.341082916299548,8.287977067298886
r100\t2.4\t2.4_160.cif,1,9.370065737047243,5.009667930826303,9.141424984204,0.0,-5.009667930826303,0.0,9.734333819381364,10.018855596407064,9.141424984204
r100\t2.4\t2.4_180.cif,1,9.642165967128415,5.303733045080426,9.807595649258628,0.0,-5.303733045080426,0.0,10.205922051737902,13.050334255829444,9.807595649258628
r100\t2.4\t2.4_20.cif,1,9.204121851135287,5.209294739169112,9.154244044779396,0.0,-5.209294739169112,0.0,9.63010249741726,11.639924225564009,9.154244044779396
r100\t2.4\t2.4_200.cif,1,9.351856880224815,5.026623960222513,9.532429336796502,0.0,-5.026623960222513,0.0,9.763735045386788,11.950545233405926,9.532429336796502
r100\t2.4\t2.4_220.cif,1,9.02497813881489,5.503421562987037,9.55691118386158,0.0,-5.503421562987037,0.0,9.724880850321693,11.7211293879367,9.55691118386158
r100\t2.4\t2.4_240.cif,1,8.370391826805518,5.512404691005593,8.768672990548865,0.0,-5.512404691005593,0.0,8.911113492653955,10.828868381479051,8.768672990548865
r100\t2.4\t2.4_300.cif,1,9.501165520986168,5.211644878617443,8.267806928651755,0.0,-5.211644878617443,0.0,9.68987093396253,8.621654702851542,8.267806928651755
r100\t2.4\t2.4_260.cif,1,9.383299890647258,4.863703257610537,9.64066408664909,0.0,-4.863703257610537,0.0,9.686660117291021,8.242475118395932,9.64066408664909
r100\t2.4\t2.4_280.cif,1,9.422060535825942,5.207062999216124,8.963089442085844,0.0,-5.207062999216124,0.0,9.694622592284299,9.06301014966088,8.963089442085844
r100\t2.4\t2.4_320.cif,1,9.435832651243453,5.432513732903311,8.270746013125194,0.0,-5.432513732903311,0.0,9.730055517626356,10.227907877137227,8.270746013125194
r100\t2.4\t2.4_340.cif,1,9.567620847844093,5.634522775861582,8.407612780338292,0.0,-5.634522775861582,0.0,10.10455739733939,11.570081223309415,8.407612780338292
r100\t3.6\t3.6_0.cif,1,8.912560744382143,5.323169402794786,9.18719958331657,0.0,-5.323169402794786,0.0,9.488193387131538,11.574267683353497,9.18719958331657
r100\t2.4\t2.4_40.cif,1,9.564675125936574,5.182800449330398,10.054911512961079,0.0,-5.182800449330398,0.0,9.971310960243542,10.834654922060219,10.054911512961079
r100\t2.4\t2.4_80.cif,1,10.306588914080761,5.492348965278041,9.162472723488312,0.0,-5.492348965278041,0.0,10.49543625484683,10.236368769748545,9.162472723488312
r100\t2.4\t2.4_60.cif,1,10.28727821183342,5.363997429398893,9.221156182590288,0.0,-5.363997429398893,0.0,10.640446454826861,10.365320971802028,9.221156182590288
r100\t3.6\t3.6_100.cif,1,9.41465570637474,5.413139037895134,8.056072076577411,0.0,-5.413139037895134,0.0,9.63150253084387,10.188489394288034,8.056072076577411
r100\t3.6\t3.6_140.cif,1,9.133600151803044,5.078538031795632,8.803267654442918,0.0,-5.078538031795632,0.0,9.482140115901757,9.954042097375478,8.803267654442918
r100\t3.6\t3.6_120.cif,1,9.129915411479114,5.226075440608675,8.36255205780373,0.0,-5.226075440608675,0.0,9.287439088628428,9.879422751703412,8.36255205780373
r100\t3.6\t3.6_160.cif,1,9.071767420266603,4.97227590817355,9.093427718144973,0.0,-4.97227590817355,0.0,9.284140510371893,9.828773811051514,9.093427718144973
r100\t3.6\t3.6_180.cif,1,9.241353295402329,5.01591969071528,9.735406147916247,0.0,-5.01591969071528,0.0,9.504215658937678,10.83032841282375,9.735406147916247
r100\t3.6\t3.6_200.cif,1,8.680994422607629,5.322663701550484,9.80014128217942,0.0,-5.322663701550484,0.0,9.242907466636208,12.515617749406589,9.80014128217942
r100\t3.6\t3.6_20.cif,1,9.137254512898007,5.165326267300067,9.500850614630528,0.0,-5.165326267300067,0.0,9.639833756987892,11.316719802281405,9.500850614630528
r100\t3.6\t3.6_220.cif,1,8.610523095998293,5.40253221297435,9.586857823979328,0.0,-5.40253221297435,0.0,9.068207986442646,11.491774002731074,9.586857823979328
r100\t3.6\t3.6_240.cif,1,9.133988108063706,4.867663707626876,9.755499648183902,0.0,-4.867663707626876,0.0,9.524335922526957,8.730372151329961,9.755499648183902
r100\t3.6\t3.6_260.cif,1,9.178069118903025,5.13288721467,8.990789789112126,0.0,-5.13288721467,0.0,9.674200660455092,9.140984525293579,8.990789789112126
r100\t3.6\t3.6_280.cif,1,9.157055755885287,5.228125970476428,9.048164736162708,0.0,-5.228125970476428,0.0,9.624517565249612,9.30471381177258,9.048164736162708
r100\t3.6\t3.6_340.cif,1,9.008723032384921,5.549275873303863,8.330802839233959,0.0,-5.549275873303863,0.0,9.820205333464916,11.510772584179549,8.330802839233959
r100\t3.6\t3.6_320.cif,1,8.450617922846295,5.3660514762875575,8.237938138988463,0.0,-5.3660514762875575,0.0,8.88178799790105,10.069374661002177,8.237938138988463
r100\t3.6\t3.6_40.cif,1,9.163010674037244,5.2426120504517515,9.930605170506828,0.0,-5.2426120504517515,0.0,9.649438349391568,10.78655454899963,9.930605170506828
r100\t3.6\t3.6_300.cif,1,9.053930707165263,4.965356608998285,8.317394292127188,0.0,-4.965356608998285,0.0,9.289762929611609,7.94564492325945,8.317394292127188
r100\t3.6\t3.6_60.cif,1,9.183565359353556,5.362663867496263,8.93713541768898,0.0,-5.362663867496263,0.0,9.356469652432937,10.263275520260985,8.93713541768898
r100\t4.8\t4.8_0.cif,1,9.331593511550356,5.009580351145677,9.390597274853762,0.0,-5.009580351145677,0.0,9.948026309080861,10.835002058307015,9.390597274853762
r100\t4.8\t4.8_120.cif,1,9.326139626035229,5.2254930930397325,8.338311617607722,0.0,-5.2254930930397325,0.0,9.523880972500072,9.914953513574252,8.338311617607722
r100\t4.8\t4.8_160.cif,1,9.462761893977675,4.891567872193349,9.108107979328173,0.0,-4.891567872193349,0.0,9.474490551713224,8.916351133898731,9.108107979328173
r100\t4.8\t4.8_140.cif,1,9.567355659088989,4.87760049926064,8.811097479855542,0.0,-4.87760049926064,0.0,9.631591880322054,9.211618886652461,8.811097479855542
r100\t3.6\t3.6_80.cif,1,9.669949193301187,5.435963313608536,9.086349788280298,0.0,-5.435963313608536,0.0,9.957471056441964,10.248342276179972,9.086349788280298
r100\t4.8\t4.8_100.cif,1,9.575799572892521,5.525896407214743,7.965520598522792,0.0,-5.525896407214743,0.0,9.866749707526612,10.278448589531209,7.965520598522792
r100\t4.8\t4.8_180.cif,1,9.099542111020925,4.851894970652492,9.808303822374457,0.0,-4.851894970652492,0.0,9.409170325422759,9.513526747985956,9.808303822374457
r100\t4.8\t4.8_20.cif,1,9.30401840253027,5.045401259036777,9.545936806532247,0.0,-5.045401259036777,0.0,9.91929179331713,11.063568220749062,9.545936806532247
r100\t4.8\t4.8_200.cif,1,8.908037865700944,5.312085599915315,10.092047706233343,0.0,-5.312085599915315,0.0,9.529585378873092,12.22564579823484,10.092047706233343
r100\t4.8\t4.8_220.cif,1,8.787092228317341,5.304763753913551,9.83525288657873,0.0,-5.304763753913551,0.0,9.542484554809102,11.269749052536111,9.83525288657873
r100\t4.8\t4.8_280.cif,1,9.379419080310653,5.366010393803076,9.003711304434063,0.0,-5.366010393803076,0.0,9.786749477179205,9.371575193305627,9.003711304434063
r100\t4.8\t4.8_240.cif,1,9.307220647725307,5.341123579550323,9.018766114160139,0.0,-5.341123579550323,0.0,9.8175360418647,9.696135539982981,9.018766114160139
r100\t4.8\t4.8_260.cif,1,9.276473667766986,5.186640366256328,8.919982891265608,0.0,-5.186640366256328,0.0,9.72860011195781,9.205629552679182,8.919982891265608
r100\t4.8\t4.8_300.cif,1,9.261289594738287,5.449120002368029,8.549878047862759,0.0,-5.449120002368029,0.0,9.636021760705695,9.733065778266733,8.549878047862759
r100\t4.8\t4.8_320.cif,1,9.291709346291087,4.874525663890411,8.735070310319275,0.0,-4.874525663890411,0.0,9.715465779041798,8.813092857626074,8.735070310319275
r100\t4.8\t4.8_60.cif,1,9.190193227015824,5.285618675359132,8.9643909564042,0.0,-5.285618675359132,0.0,9.641216914081031,10.222942074679594,8.9643909564042
r100\t4.8\t4.8_80.cif,1,9.219989274515525,5.406354643098316,8.703578851780389,0.0,-5.406354643098316,0.0,9.7194364485021,10.256125898094062,8.703578851780389
r100\t4.8\t4.8_40.cif,1,9.311506968328827,5.165254047737838,9.907078604479134,0.0,-5.165254047737838,0.0,9.854251380713215,10.81069774745634,9.907078604479134
r100\t4.8\t4.8_340.cif,1,9.142120701019598,5.082533349931694,8.765618684122096,0.0,-5.082533349931694,0.0,9.675518493695492,10.732425841234477,8.765618684122096
r100\t6.0\t6.0_0.cif,1,9.62848170566285,5.140915891793442,8.942161253549614,0.0,-5.140915891793442,0.0,9.605046497376607,11.377220607328852,8.942161253549614
r100\t6.0\t6.0_100.cif,1,9.04523971189384,5.652482363879976,8.470434176731466,0.0,-5.652482363879976,0.0,9.016425782475089,10.69550465775845,8.470434176731466
r100\t6.0\t6.0_160.cif,1,8.724839072387867,4.98523596013062,9.165398947410292,0.0,-4.98523596013062,0.0,9.2313021694835,9.977500521717666,9.165398947410292
r100\t6.0\t6.0_120.cif,1,9.332542598804281,5.048702403666084,8.424575658611701,0.0,-5.048702403666084,0.0,9.169848210868189,9.333087637714433,8.424575658611701
r100\t6.0\t6.0_140.cif,1,9.165306540279833,4.900860618020485,8.81156141445915,0.0,-4.900860618020485,0.0,9.445720801432444,9.448521974449745,8.81156141445915
r100\t6.0\t6.0_180.cif,1,8.631777124173253,4.7383115140759555,9.970790609383322,0.0,-4.7383115140759555,0.0,9.117641860859623,9.357397850463936,9.970790609383322
r100\t6.0\t6.0_220.cif,1,9.104549181173715,5.062509334510551,9.831234632085526,0.0,-5.062509334510551,0.0,9.444219924280484,10.687696276289492,9.831234632085526
r100\t6.0\t6.0_20.cif,1,9.560668180176716,5.111451664368651,9.521656287095858,0.0,-5.111451664368651,0.0,9.519215031190168,11.279173611986968,9.521656287095858
r100\t6.0\t6.0_200.cif,1,8.21890416567176,5.0976421455572405,10.16118990645248,0.0,-5.0976421455572405,0.0,9.150158664414855,12.162121640870037,10.16118990645248
r100\t6.0\t6.0_240.cif,1,9.463474563763313,4.948508837398419,9.528900593559106,0.0,-4.948508837398419,0.0,9.361563186405172,9.202153116824746,9.528900593559106
r100\t6.0\t6.0_320.cif,1,9.781605635762926,5.271022685322862,8.461899115017797,0.0,-5.271022685322862,0.0,9.911816199680386,9.699590787282345,8.461899115017797
r100\t6.0\t6.0_280.cif,1,9.487312939452913,5.340050614322616,8.874919405605924,0.0,-5.340050614322616,0.0,9.606033855991761,9.496069125230806,8.874919405605924
r100\t6.0\t6.0_300.cif,1,9.637431046919305,5.687113061537238,8.298323838753731,0.0,-5.687113061537238,0.0,9.765862998787311,10.509869114653611,8.298323838753731
r100\t6.0\t6.0_260.cif,1,9.405307869050363,4.888951642383492,9.570545885180163,0.0,-4.888951642383492,0.0,9.486890405286651,8.111140632604787,9.570545885180163
r100\t6.0\t6.0_40.cif,1,9.47902907918084,5.0752811989552695,9.619016426906505,0.0,-5.0752811989552695,0.0,9.510315874351429,10.720348309780698,9.619016426906505
r100\t6.0\t6.0_340.cif,1,9.721310829035788,5.182274044894362,8.6623846415703,0.0,-5.182274044894362,0.0,10.038294582009787,10.880450398696716,8.6623846415703
r100\t7.2\t7.2_0.cif,1,8.890465737873864,4.6734722320264686,9.51643277492915,0.0,-4.6734722320264686,0.0,9.372387633406872,9.448455349414761,9.51643277492915
r100\t7.2\t7.2_100.cif,1,9.079439049040982,5.128383924107159,8.623700844413552,0.0,-5.128383924107159,0.0,9.280962416141003,9.504458485505662,8.623700844413552
r100\t7.2\t7.2_140.cif,1,9.075653283680312,5.044981117419453,8.725595644164244,0.0,-5.044981117419453,0.0,9.34108916985232,10.008483953167792,8.725595644164244
r100\t6.0\t6.0_60.cif,1,9.395682956080977,5.08303319577688,9.17901934756198,0.0,-5.08303319577688,0.0,9.421578543010064,9.994372468183627,9.17901934756198
r100\t7.2\t7.2_120.cif,1,9.088668379997193,5.117367473705629,8.344420439186557,0.0,-5.117367473705629,0.0,9.287289653169607,9.455070910475646,8.344420439186557
r100\t6.0\t6.0_80.cif,1,8.98316508499451,5.444734051837328,9.142978976148141,0.0,-5.444734051837328,0.0,9.018545006558348,10.220873195801648,9.142978976148141
r100\t7.2\t7.2_160.cif,1,8.836935896000266,5.1610674652544395,9.080112978069138,0.0,-5.1610674652544395,0.0,9.06255913099221,10.71832812045837,9.080112978069138
r100\t7.2\t7.2_20.cif,1,8.973391104161722,4.880835527764808,9.666664804176365,0.0,-4.880835527764808,0.0,9.411806304909094,11.08212588648733,9.666664804176365
r100\t7.2\t7.2_220.cif,1,8.670472702586837,5.2114670418750695,9.688253779529928,0.0,-5.2114670418750695,0.0,9.185464080108666,11.45189258564226,9.688253779529928
r100\t7.2\t7.2_180.cif,1,8.836935896000266,5.1610674652544395,9.080112978069138,0.0,-5.1610674652544395,0.0,9.06255913099221,10.71832812045837,9.080112978069138
r100\t7.2\t7.2_200.cif,1,8.40550829277072,4.89128505971883,10.113254356015299,0.0,-4.89128505971883,0.0,9.017302246864686,10.063561787598474,10.113254356015299
r100\t7.2\t7.2_240.cif,1,9.045397588014813,5.35125289576316,9.400535962672132,0.0,-5.35125289576316,0.0,9.601474437522514,10.047847149949009,9.400535962672132
r100\t7.2\t7.2_280.cif,1,8.887370201328181,5.414847659314892,8.788613959047584,0.0,-5.414847659314892,0.0,9.232514729142139,9.608016675061018,8.788613959047584
r100\t7.2\t7.2_260.cif,1,8.78498095475165,5.366950796024643,8.733836767886062,0.0,-5.366950796024643,0.0,9.274174892263114,9.760838863098835,8.733836767886062
r100\t7.2\t7.2_320.cif,1,8.955237844761266,5.083061014713761,8.492086771939618,0.0,-5.083061014713761,0.0,9.346321815661414,9.10184750958418,8.492086771939618
r100\t7.2\t7.2_300.cif,1,8.810468942982942,5.585688140486753,8.29891174624852,0.0,-5.585688140486753,0.0,9.323254296069454,10.033502940476772,8.29891174624852
r100\t7.2\t7.2_340.cif,1,9.21752923475093,5.148580186954007,8.675876000863342,0.0,-5.148580186954007,0.0,9.7428481172053,10.870394669694807,8.675876000863342
r100\t7.2\t7.2_40.cif,1,9.009062841939123,5.126003272211173,9.658478395052546,0.0,-5.126003272211173,0.0,9.277742241057991,10.667672518064384,9.658478395052546
r100\t8.4\t8.4_0.cif,1,9.181905050563081,4.899967299867111,9.01989582599023,0.0,-4.899967299867111,0.0,9.341256954748799,10.505625641540949,9.01989582599023
r100\t7.2\t7.2_60.cif,1,8.812183782137275,4.980364340141578,9.25467156299105,0.0,-4.980364340141578,0.0,9.22907972132149,9.574494822432024,9.25467156299105
r100\t7.2\t7.2_80.cif,1,8.834604128211119,5.102497702331133,8.84969479316359,0.0,-5.102497702331133,0.0,9.24172826537239,10.122527111571731,8.84969479316359
r100\t8.4\t8.4_100.cif,1,9.106075390973466,4.904299469454601,8.638901296336908,0.0,-4.904299469454601,0.0,9.381471209882177,8.629390538253496,8.638901296336908
r100\t8.4\t8.4_120.cif,1,9.179560149154053,5.352439559416529,8.203915503877703,0.0,-5.352439559416529,0.0,9.467157197598992,10.083068854309278,8.203915503877703
r100\t8.4\t8.4_160.cif,1,9.009773662526742,5.26964457504084,9.072797186291252,0.0,-5.26964457504084,0.0,9.276272675562183,11.248223105797052,9.072797186291252
r100\t8.4\t8.4_140.cif,1,8.997885610935812,5.177254585482049,8.614230534810902,0.0,-5.177254585482049,0.0,9.285030430505802,10.153908056643205,8.614230534810902
r100\t8.4\t8.4_20.cif,1,9.086156006583073,4.565647353902606,9.871421675577276,0.0,-4.565647353902606,0.0,9.320644650812916,9.122180658350342,9.871421675577276
r100\t8.4\t8.4_200.cif,1,9.623181036336375,5.024924460677657,10.044878020939413,0.0,-5.024924460677657,0.0,9.830235708328077,10.935504105336156,10.044878020939413
r100\t8.4\t8.4_180.cif,1,9.094928110949757,4.68570040668244,10.09144321225905,0.0,-4.68570040668244,0.0,9.291947037726146,9.254236792808468,10.09144321225905
r100\t8.4\t8.4_220.cif,1,9.220673538058549,5.166641623091712,9.674440230453467,0.0,-5.166641623091712,0.0,9.504860675788697,11.104471859396282,9.674440230453467
r100\t8.4\t8.4_240.cif,1,9.594279923827651,5.639366873536833,9.152097467337232,0.0,-5.639366873536833,0.0,9.813790559845833,11.008866804800116,9.152097467337232
r100\t8.4\t8.4_280.cif,1,8.960302639932946,5.493611784592501,8.741234159326797,0.0,-5.493611784592501,0.0,9.529091498984029,10.051108648992518,8.741234159326797
r100\t8.4\t8.4_300.cif,1,9.012184192259523,5.238540376038584,8.43435656674596,0.0,-5.238540376038584,0.0,9.158420837268723,9.181165899689564,8.43435656674596
r100\t8.4\t8.4_320.cif,1,9.05473948034751,4.926221117558134,8.579057908077088,0.0,-4.926221117558134,0.0,9.280086514882301,9.020389573831938,8.579057908077088
r100\t8.4\t8.4_260.cif,1,8.880804882624505,5.409562912237828,8.674792429256934,0.0,-5.409562912237828,0.0,9.414258539082716,10.011656465031026,8.674792429256934
r100\t8.4\t8.4_60.cif,1,8.9226416481359,4.659558201630225,9.53612982312438,0.0,-4.659558201630225,0.0,9.15046017857538,8.007233999709868,9.53612982312438
r100\t8.4\t8.4_340.cif,1,9.04404621717587,5.027368269796445,8.785321069468996,0.0,-5.027368269796445,0.0,9.324226094353705,10.24903268638373,8.785321069468996
r100\t8.4\t8.4_80.cif,1,9.083567101892946,4.958118656196577,8.775981450281224,0.0,-4.958118656196577,0.0,9.325115434624198,8.82503727400245,8.775981450281224
r100\t9.6\t9.6_120.cif,1,9.367013422939133,5.378775673068751,8.191120805089714,0.0,-5.378775673068751,0.0,9.963416151147696,10.281809454409824,8.191120805089714
r100\t8.4\t8.4_40.cif,1,8.855336845291868,4.408909578333397,10.382873263892057,0.0,-4.408909578333397,0.0,9.03954661172624,7.596121398803572,10.382873263892057
r100\t9.6\t9.6_100.cif,1,9.383719842234,5.230666495274002,8.14950569804439,0.0,-5.230666495274002,0.0,9.852187628909075,9.601246146232464,8.14950569804439
r100\t9.6\t9.6_0.cif,1,9.416943302717014,4.981819986961247,8.961866477895668,0.0,-4.981819986961247,0.0,9.946010469158642,10.845747290422551,8.961866477895668
r100\t9.6\t9.6_160.cif,1,9.35221955989563,5.1489647277271,9.020982382096435,0.0,-5.1489647277271,0.0,9.90512243407721,10.602270738961872,9.020982382096435
r100\t9.6\t9.6_140.cif,1,9.193756484569887,5.368650734445491,8.536626450772578,0.0,-5.368650734445491,0.0,9.895433616840686,10.616471717980032,8.536626450772578
r100\t9.6\t9.6_200.cif,1,10.39036714696138,5.563159643737918,9.81075648764048,0.0,-5.563159643737918,0.0,10.610071906195754,12.650099253780585,9.81075648764048
r100\t9.6\t9.6_20.cif,1,9.49999690321944,4.644351962174764,9.902239974423718,0.0,-4.644351962174764,0.0,9.771775453895248,9.302759520665445,9.902239974423718
r100\t9.6\t9.6_180.cif,1,9.528546615490855,4.774755880874076,9.951403977934403,0.0,-4.774755880874076,0.0,9.972020094037797,9.400244588250393,9.951403977934403
r100\t9.6\t9.6_220.cif,1,10.604830500508857,5.493888429403549,9.54265967780784,0.0,-5.493888429403549,0.0,10.940019084259527,11.930118903564065,9.54265967780784
r100\t9.6\t9.6_240.cif,1,9.540464957902207,5.60908714754865,9.22356780996798,0.0,-5.60908714754865,0.0,10.086808916072215,11.118923334476989,9.22356780996798
r100\t9.6\t9.6_260.cif,1,9.275082441579578,5.783608894392627,8.58189255349697,0.0,-5.783608894392627,0.0,9.791828815263447,11.174198436927975,8.58189255349697
r100\t9.6\t9.6_280.cif,1,9.274041134732416,5.246942204543226,8.859438237498527,0.0,-5.246942204543226,0.0,9.587386928209977,9.19820449944548,8.859438237498527
r100\t9.6\t9.6_340.cif,1,9.617999063530572,5.052864450979739,8.740321211487387,0.0,-5.052864450979739,0.0,10.169970102241342,10.292762531288888,8.740321211487387
r100\t9.6\t9.6_300.cif,1,9.498297126523171,5.119545530675213,8.488339656709488,0.0,-5.119545530675213,0.0,9.942160070634063,8.76049420407199,8.488339656709488
r100\t9.6\t9.6_320.cif,1,9.43570142257507,4.929289224913083,8.582700845183522,0.0,-4.929289224913083,0.0,9.834848399608992,9.016990041643837,8.582700845183522
r100\t9.6\t9.6_40.cif,1,9.493626325986009,4.88875892887837,9.716155545418077,0.0,-4.88875892887837,0.0,9.82279949329022,9.909501419973818,9.716155545418077
r120\t0\t0_0.cif,1,9.514893934542556,4.634711336261853,9.110389877018212,0.0,-4.634711336261853,0.0,10.202737600847593,9.013228921868546,9.110389877018212
r100\t9.6\t9.6_60.cif,1,10.225082959022867,4.806507405784171,9.288236445980548,0.0,-4.806507405784171,0.0,10.6760588686149,8.500485098420382,9.288236445980548
r120\t0\t0_100.cif,1,9.282766872842506,4.810639070996899,8.303586899944055,0.0,-4.810639070996899,0.0,9.697923052576495,8.521907313977884,8.303586899944055
r100\t9.6\t9.6_80.cif,1,9.3268631822016,4.59214760847283,9.333676977158433,0.0,-4.59214760847283,0.0,9.74318707169061,8.214939526714703,9.333676977158433
r120\t0\t0_120.cif,1,9.271249957861148,5.0782381576413185,8.253763737843801,0.0,-5.0782381576413185,0.0,9.788116779742701,9.47554674677068,8.253763737843801
r120\t0\t0_140.cif,1,9.266104996695224,5.092681223049618,8.671649014843505,0.0,-5.092681223049618,0.0,9.884999835750028,10.849877119869548,8.671649014843505
r120\t0\t0_160.cif,1,9.215686351072078,5.079108698930292,9.104079484056388,0.0,-5.079108698930292,0.0,9.880630538797405,11.078732994115182,9.104079484056388
r120\t0\t0_20.cif,1,9.371653316300517,4.389286595873415,9.186654831408978,0.0,-4.389286595873415,0.0,9.681445114064486,7.613227427186581,9.186654831408978
r120\t0\t0_200.cif,1,9.325370014808296,4.940352709292421,9.61268853362352,0.0,-4.940352709292421,0.0,10.051142221529801,12.161483612292521,9.61268853362352
r120\t0\t0_260.cif,1,9.328295741752939,5.3057916653362085,8.351045133358104,0.0,-5.3057916653362085,0.0,9.812297743062231,10.176544929728626,8.351045133358104
r120\t0\t0_240.cif,1,9.259945794986749,5.145213386964838,8.63958580157368,0.0,-5.145213386964838,0.0,9.76437490193067,10.082267091377144,8.63958580157368
r120\t0\t0_220.cif,1,9.349120180127835,5.022563512442602,9.176565778807579,0.0,-5.022563512442602,0.0,9.975803951688379,11.047868468706893,9.176565778807579
r120\t0\t0_180.cif,1,9.224269868892378,5.016859578449291,9.32934520813851,0.0,-5.016859578449291,0.0,9.849296759334734,11.155113604362683,9.32934520813851
r120\t0\t0_280.cif,1,9.237643848047682,5.161483187389709,8.47922262381783,0.0,-5.161483187389709,0.0,9.662934107527494,9.78091702866897,8.47922262381783
r120\t0\t0_340.cif,1,9.392912980736343,4.6004084250437085,9.01100036103156,0.0,-4.6004084250437085,0.0,9.800076177128108,7.99156516782906,9.01100036103156
r120\t0\t0_320.cif,1,9.292165751382427,5.379599624884289,8.51918584228343,0.0,-5.379599624884289,0.0,9.689189645000265,9.732926689812349,8.51918584228343
r120\t0\t0_300.cif,1,9.257385465363383,5.198255342045417,8.62233158405374,0.0,-5.198255342045417,0.0,9.714822883824718,9.807937081437053,8.62233158405374
r120\t0\t0_60.cif,1,9.339902736479104,4.9733661050292,9.006430276446284,0.0,-4.9733661050292,0.0,10.002159550740533,10.544798181078654,9.006430276446284
r120\t1.2\t1.2_100.cif,1,9.536866012418937,4.909453331604614,8.08094471034065,0.0,-4.909453331604614,0.0,9.399963711594092,8.39664163744987,8.08094471034065
r120\t0\t0_80.cif,1,9.337899191812877,4.887524324180173,8.876964679221507,0.0,-4.887524324180173,0.0,9.833240062129711,9.738513994517831,8.876964679221507
r120\t0\t0_40.cif,1,9.351495771018065,4.885037318772091,9.18998408075343,0.0,-4.885037318772091,0.0,9.886396944202113,9.711417939163882,9.18998408075343
r120\t1.2\t1.2_0.cif,1,9.30041701547697,4.961933934124065,9.128035518901902,0.0,-4.961933934124065,0.0,9.479392041190835,11.456322948411074,9.128035518901902
r120\t1.2\t1.2_120.cif,1,9.105356791563654,5.093820213007653,8.270473189488468,0.0,-5.093820213007653,0.0,9.273291495333202,9.707261137851892,8.270473189488468
r120\t1.2\t1.2_140.cif,1,9.008167396456217,5.302152271308988,8.585359113416093,0.0,-5.302152271308988,0.0,9.252138707152413,11.38014621792658,8.585359113416093
r120\t1.2\t1.2_180.cif,1,9.205965377530278,4.83973020871159,9.546059520834383,0.0,-4.83973020871159,0.0,9.322718118205572,9.700383468023556,9.546059520834383
r120\t1.2\t1.2_160.cif,1,8.92732457568122,5.020264519326641,9.060490427791617,0.0,-5.020264519326641,0.0,9.166214008623808,10.184547180566302,9.060490427791617
r120\t1.2\t1.2_20.cif,1,9.30660201332958,4.8897220194307724,9.30488949587685,0.0,-4.8897220194307724,0.0,9.411068483567833,10.5365354789743,9.30488949587685
r120\t1.2\t1.2_200.cif,1,9.236232634154874,4.943624557996827,9.580390025378628,0.0,-4.943624557996827,0.0,9.468742011826157,11.969459126267457,9.580390025378628
r120\t1.2\t1.2_220.cif,1,9.299113747089224,4.990544639294395,9.102229011051003,0.0,-4.990544639294395,0.0,9.40873095071961,9.905910224723717,9.102229011051003
r120\t1.2\t1.2_240.cif,1,9.251561705247036,5.3278568794250125,8.557495489042036,0.0,-5.3278568794250125,0.0,9.67079703306103,10.555911085938936,8.557495489042036
r120\t1.2\t1.2_260.cif,1,9.323254554519803,5.444119539002801,8.331013214170195,0.0,-5.444119539002801,0.0,9.79732690733229,10.630668035308332,8.331013214170195
r120\t1.2\t1.2_280.cif,1,9.294610893615967,5.268690373404532,8.462769900555992,0.0,-5.268690373404532,0.0,9.673807363136103,9.987800882799798,8.462769900555992
r120\t1.2\t1.2_40.cif,1,9.00652950054415,4.934034471719475,9.26948325814732,0.0,-4.934034471719475,0.0,9.411226910245498,10.532191932954586,9.26948325814732
r120\t1.2\t1.2_300.cif,1,9.255649900229184,5.1016067565286605,8.611076022385046,0.0,-5.1016067565286605,0.0,9.508256059889188,9.453776379237908,8.611076022385046
r120\t1.2\t1.2_340.cif,1,9.721711908201279,5.163399246286299,8.577577630714343,0.0,-5.163399246286299,0.0,9.905215230029803,11.756322779255825,8.577577630714343
r120\t1.2\t1.2_320.cif,1,9.702602103421283,4.970192592100016,8.378535570322478,0.0,-4.970192592100016,0.0,9.981321969412656,8.342031278746102,8.378535570322478
r120\t1.2\t1.2_60.cif,1,9.05038393416619,5.068712632400827,8.913285308914077,0.0,-5.068712632400827,0.0,9.541731016204169,10.668843896269747,8.913285308914077
r120\t1.2\t1.2_80.cif,1,9.211933891317495,5.123588106059354,8.78238696442717,0.0,-5.123588106059354,0.0,9.413404125648134,10.550462723199777,8.78238696442717
r120\t2.4\t2.4_0.cif,1,9.421610081337045,4.979435536222581,9.107158802766138,0.0,-4.979435536222581,0.0,9.862794953073182,11.480037754924671,9.107158802766138
r120\t2.4\t2.4_100.cif,1,9.342222819560856,4.954737807592783,8.372823462356088,0.0,-4.954737807592783,0.0,9.694785963490085,9.199299609886225,8.372823462356088
r120\t2.4\t2.4_120.cif,1,9.072868314392904,4.919851990396478,8.38230539010774,0.0,-4.919851990396478,0.0,9.53538309299347,8.515477517245385,8.38230539010774
